id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,lat,lon,kahal_id,subunit
4542,,Rus,Pomorzany,Złoczow,village,6,1765,LWW,Zolochiv,Rus,Lwow,RUS_POMORZANY,49.80941,24.901371,22,
4543,,Rus,Pomorzany,Glinna,village,3,1765,LWW,Glinna,Rus,Lwow,RUS_POMORZANY,,,22,
4544,,Rus,Pomorzany,Chorobrow,village,7,1765,LWW,Khorobruv,Rus,Lwow,RUS_POMORZANY,49.59736018,25.12058258,22,
4545,,Rus,Pomorzany,Chorościec,village,4,1765,LWW,Yezezhanka,Rus,Lwow,RUS_POMORZANY,49.66007225,25.09174347,22,
4546,,Rus,Pomorzany,Zarudzie,village,4,1765,LWW,Zaruddia,Rus,Lwow,RUS_POMORZANY,49.65435,25.06352,22,
4547,,Rus,Pomorzany,Ziarenko,village,4,1765,LWW,Yezezhanka,Rus,Lwow,RUS_POMORZANY,49.65,25.08333,22,
4548,,Rus,Pomorzany,Trawo-Tłoki,village,4,1765,LWW,Zaruddia,Rus,Lwow,RUS_POMORZANY,49.63962187,25.04951477,22,
4549,,Rus,Pomorzany,Hodow,village,12,1765,LWW,Hodiv,Rus,Lwow,RUS_POMORZANY,49.613028,25.0261599,22,
4550,,Rus,Pomorzany,Kalne,village,2,1765,LWW,Kalne,Rus,Lwow,RUS_POMORZANY,49.63235,24.97519,22,
4552,1,Rus,Przemyślany,Przemyślany,city,599,1765,LWW,Peremyshliany,Rus,Lwow,RUS_PRZEMYSLANY,49.6692136,24.5593173,23,
4553,,Rus,Przemyślany,Uniow,village,30,1765,LWW,Univ,Rus,Lwow,RUS_PRZEMYSLANY,49.7108749,24.5881809,23,
4554,,Rus,Przemyślany,Jachtorow,village,12,1765,LWW,Yaktoriv,Rus,Lwow,RUS_PRZEMYSLANY,49.7419713,24.5616832,23,
4555,,Rus,Przemyślany,Borszow,village,14,1765,LWW,Borshchiv,Rus,Lwow,RUS_PRZEMYSLANY,49.6581679,24.590238,23,
4556,,Rus,Przemyślany,Pniatyn,village,24,1765,LWW,Pnyatyn,Rus,Lwow,RUS_PRZEMYSLANY,49.64873668,24.68353271,23,
4557,,Rus,Przemyślany,Brykon,village,5,1765,LWW,Vovkiv,Rus,Lwow,RUS_PRZEMYSLANY,49.6232515,24.6217339,23,
4558,,Rus,Przemyślany,Uskow,village,9,1765,LWW,Ushkovychi,Rus,Lwow,RUS_PRZEMYSLANY,49.6417508,24.5457974,23,
4559,,Rus,Przemyślany,Kroninek,village,9,1765,LWW,Korosne,Rus,Lwow,RUS_PRZEMYSLANY,49.6833475,24.5236706,23,
4560,,Rus,Przemyślany,Wypyski,village,8,1765,LWW,Vypysky,Rus,Lwow,RUS_PRZEMYSLANY,49.6609935,24.6557307,23,
4561,,Rus,Przemyślany,Czepernosy (Czupernosow),village,4,1765,LWW,Peremyshliany,Rus,Lwow,RUS_PRZEMYSLANY,49.65985001,24.53985214,23,
4562,,Rus,Przemyślany,Poluchow,village,28,1765,LWW,Malyi Poliukhiv,Rus,Lwow,RUS_PRZEMYSLANY,49.6183,24.68487,23,
4563,,Rus,Przemyślany,Ledence,village,12,1765,LWW,Ladantsi,Rus,Lwow,RUS_PRZEMYSLANY,49.64274,24.62789,23,
4564,,Rus,Przemyślany,Wołkow,village,10,1765,LWW,Vovkiv,Rus,Lwow,RUS_PRZEMYSLANY,49.61965,24.59807,23,
4565,,Rus,Przemyślany,Lahodow,village,19,1765,LWW,Lagodov,Rus,Lwow,RUS_PRZEMYSLANY,49.7289324,24.5170782,23,
4566,,Rus,Przemyślany,Siworogi,village,7,1765,LWW,Korosne,Rus,Lwow,RUS_PRZEMYSLANY,49.70082,24.5485044,23,
4568,1,Rus,Sassów,Sassów,city,211,1765,LWW,Sasiv,Rus,Lwow,RUS_SASOW,49.8716574,24.9491175,24,
4569,,Rus,Sassów,Kotłów,village,11,1765,LWW,Kotłów,Rus,Lwow,RUS_SASOW,,,24,
4570,,Rus,Sassów,Kruchow,village,8,1765,LWW,Kruchow,Rus,Lwow,RUS_SASOW,,,24,
4572,1,Rus,Sokołówka,Sokołówka,city,129,1765,LWW,Sokolivka,Rus,Lwow,RUS_SOKOLOWKA,50.03406,24.84786,25,
4573,,Rus,Sokołówka,Przewłoczna,village,7,1765,LWW,Perevolochna,Rus,Lwow,RUS_SOKOLOWKA,50.05581623,24.79270935,25,
4574,,Rus,Sokołówka,Kobyla,village,4,1765,LWW,Luhove,Rus,Lwow,RUS_SOKOLOWKA,50.01393,24.96888,25,
4575,,Rus,Sokołówka,Baczka,village,4,1765,LWW,Bachka,Rus,Lwow,RUS_SOKOLOWKA,50.0723366,24.7999292,25,
4576,,Rus,Sokołówka,Turze,village,8,1765,LWW,Triitsia,Rus,Lwow,RUS_SOKOLOWKA,50.14368613,24.77760315,25,
4577,,Rus,Sokołówka,Troyca,village,3,1765,LWW,Troyca,Rus,Lwow,RUS_SOKOLOWKA,,,25,
4578,,Rus,Sokołówka,Błozynow,village,4,1765,LWW,Bolozhyniv,Rus,Lwow,RUS_SOKOLOWKA,50.01501985,24.73331451,25,
4580,1,Przemsyl,Stanisławczyk,Stanisławczyk,city,126,1765,LWW,Stanislavchyk,Rus,Lwow,RUS_STANISLAWCZYK,50.1704713,24.9099467,26,
4581,1,Rus,Strzeliska,Strzeliska,city,448,1765,LWW,Novi Strilyshcha,Rus,Lwow,RUS_STRZELISKA,49.5168567,24.4058088,27,
4582,,Rus,Strzeliska,Ruszatycze,village,9,1765,LWW,Hrusiatychi,Rus,Lwow,RUS_STRZELISKA,49.4797247,24.38604355,27,
4583,,Rus,Strzeliska,Leszczyna,village,8,1765,LWW,Lishchyny,Rus,Lwow,RUS_STRZELISKA,49.4819392,24.3565675,27,
4584,,Rus,Strzeliska,Łuszczany,village,7,1765,LWW,Luchany,Rus,Lwow,RUS_STRZELISKA,49.473367,24.30707932,27,
4585,,Rus,Strzeliska,Kniesioło,village,12,1765,LWW,Kniselo,Rus,Lwow,RUS_STRZELISKA,49.50815693,24.36132431,27,
4586,,Rus,Strzeliska,Zabokruki,village,5,1765,LWW,Zhabokruki,Rus,Lwow,RUS_STRZELISKA,49.55,24.35,27,
4587,,Rus,Strzeliska,Starostrzeliska,village,6,1765,LWW,Stari Strilyshcha,Rus,Lwow,RUS_STRZELISKA,49.5283478,24.4239048,27,
4588,,Rus,Strzeliska,Wyspa,village,7,1765,LWW,Vyspa,Rus,Lwow,RUS_STRZELISKA,49.4935689,24.4553932,27,
4589,,Rus,Strzeliska,Lupna,village,6,1765,LWW,Lyubsha,Rus,Lwow,RUS_STRZELISKA,49.49531,24.4409,27,
4590,,Rus,Strzeliska,Bakowce,village,10,1765,LWW,Bakovtsy,Rus,Lwow,RUS_STRZELISKA,49.5407385,24.368573,27,
4591,,Rus,Strzeliska,Bertyszow,village,2,1765,LWW,Berteshuv,Rus,Lwow,RUS_STRZELISKA,49.5366961,24.3261606,27,
4592,,Rus,Strzeliska,Jatki (?),village,4,1765,LWW,Prybillia,Rus,Lwow,RUS_STRZELISKA,49.50737666,24.30570602,27,
4593,,Rus,Strzeliska,Dziewiętniki,village,11,1765,LWW,Deviatnyky,Rus,Lwow,RUS_STRZELISKA,49.5301298,24.2707468,27,
4594,,Rus,Strzeliska,Gołogóry,village,4,1765,LWW,Gołogóry,Rus,Lwow,RUS_STRZELISKA,,,27,
4595,,Rus,Strzeliska,Duliby,village,4,1765,LWW,Duliby,Rus,Lwow,RUS_STRZELISKA,49.4537997,24.3737083,27,
4596,,Rus,Strzeliska,Podburze,village,6,1765,LWW,Fraha,Rus,Lwow,RUS_STRZELISKA,49.47927857,24.44131851,27,
4597,,Rus,Strzeliska,Jachlusz,village,4,1765,LWW,Yahlush,Rus,Lwow,RUS_STRZELISKA,49.4825957,24.4861747,27,
4599,1,Chelm Belz,Swirz,Swirz,city,330,1765,LWW,Svirzh,Rus,Lwow,RUS_SWIRZ,49.6481292,24.4360219,28,
4600,,Chelm Belz,Swirz,Zandowice,village,14,1765,LWW,Svirzh,Rus,Lwow,RUS_SWIRZ,49.63806551,24.4351387,28,
4601,,Chelm Belz,Swirz,Oyciechowice,village,6,1765,LWW,Voytsekhovitse,Rus,Lwow,RUS_SWIRZ,49.58333,24.53333,28,
4602,,Chelm Belz,Swirz,Niedzielniki,village,7,1765,LWW,Nedzeliska,Rus,Lwow,RUS_SWIRZ,49.6254439,24.4918021,28,
4603,,Chelm Belz,Swirz,Hlibowice,village,17,1765,LWW,Hlibovychi,Rus,Lwow,RUS_SWIRZ,49.62305521,24.44320679,28,
4604,,Chelm Belz,Swirz,Stoki,village,10,1765,LWW,Stoky,Rus,Lwow,RUS_SWIRZ,49.629699,24.3640479,28,
4605,,Chelm Belz,Swirz,Strzyłki,village,8,1765,LWW,Strelki,Rus,Lwow,RUS_SWIRZ,49.636529,24.3304295,28,
4606,,Chelm Belz,Swirz,Wołowa,village,2,1765,LWW,Volove,Rus,Lwow,RUS_SWIRZ,49.6671139,24.3056258,28,
4607,,Chelm Belz,Swirz,Lubsza,village,6,1765,LWW,Lubsza,Rus,Lwow,RUS_SWIRZ,,,28,
4608,,Chelm Belz,Swirz,Dobrzynice,village,4,1765,LWW,Dobrianychi,Rus,Lwow,RUS_SWIRZ,49.5629338,24.5258523,28,
4609,,Chelm Belz,Swirz,Ostałowice,village,4,1765,LWW,Ostalovychi,Rus,Lwow,RUS_SWIRZ,49.6005817,24.5390629,28,
4610,,Chelm Belz,Swirz,Tuczne,village,6,1765,LWW,Tuchne,Rus,Lwow,RUS_SWIRZ,49.575796,24.4686721,28,
4611,,Chelm Belz,Swirz,Hanaczów Górny,village,8,1765,LWW,Hanachivka,Rus,Lwow,RUS_SWIRZ,49.7134792,24.4226974,28,
4612,,Chelm Belz,Swirz,Hanaczów Dolny,village,19,1765,LWW,Hanachivka,Rus,Lwow,RUS_SWIRZ,49.7134792,24.4226974,28,
4613,,Chelm Belz,Swirz,Meryszczów,village,12,1765,LWW,Meryszczów,Rus,Lwow,RUS_SWIRZ,,,28,
4614,,Chelm Belz,Swirz,Wołkow,village,7,1765,LWW,Vovkiv,Rus,Lwow,RUS_SWIRZ,49.61965,24.59807,28,
4615,,Chelm Belz,Swirz,Biełka,village,10,1765,LWW,Bilka,Rus,Lwow,RUS_SWIRZ,49.59724,24.62335,28,
4616,,Chelm Belz,Swirz,Tustanow,village,11,1765,LWW,Tustanow,Rus,Lwow,RUS_SWIRZ,,,28,
4617,,Chelm Belz,Swirz,Brzuchowice,village,24,1765,LWW,Bzhukhovitse,Rus,Lwow,RUS_SWIRZ,49.58333,24.58333,28,
4618,,Chelm Belz,Swirz,Kimierz,village,11,1765,LWW,Kymyr,Rus,Lwow,RUS_SWIRZ,49.64971,24.4992,28,
4619,,Chelm Belz,Swirz,Gaje,village,10,1765,LWW,Hai,Rus,Lwow,RUS_SWIRZ,49.7646276,24.2664255,28,
4620,,Chelm Belz,Swirz,Głuchowice,village,11,1765,LWW,Hlukhovychi,Rus,Lwow,RUS_SWIRZ,49.7641061,24.244352,28,
4621,,Chelm Belz,Swirz,Ganczary,village,8,1765,LWW,Dmytrovychi,Rus,Lwow,RUS_SWIRZ,49.7594896,24.1764868,28,
4622,,Chelm Belz,Swirz,Dmitrowice,village,9,1765,LWW,Dmytrovychi,Rus,Lwow,RUS_SWIRZ,49.77084369,24.18708801,28,
4623,,Chelm Belz,Swirz,Czyszki,village,22,1765,LWW,Chishki,Rus,Lwow,RUS_SWIRZ,49.8001104,24.1767937,28,
4624,,Chelm Belz,Swirz,Stanimirz,village,7,1765,LWW,Lviv,Rus,Lwow,RUS_SWIRZ,49.839683,24.029717,28,
4625,,Chelm Belz,Swirz,Podhorelce,village,27,1765,LWW,Pogorel’tsy,Rus,Lwow,RUS_SWIRZ,49.73690656,24.47273254,28,
4626,,Chelm Belz,Swirz,Podhajczyki,village,12,1765,LWW,Pidhaichyky,Rus,Lwow,RUS_SWIRZ,49.75288,24.48909,28,
4627,,Chelm Belz,Swirz,Turkocin,village,7,1765,LWW,Stanymyr,Rus,Lwow,RUS_SWIRZ,49.7504809,24.4362134,28,
4628,,Chelm Belz,Swirz,Kurowice,village,11,1765,LWW,Kurovychi,Rus,Lwow,RUS_SWIRZ,49.7676865,24.4260702,28,
4629,,Chelm Belz,Swirz,Sotowica,village,5,1765,LWW,Solova,Rus,Lwow,RUS_SWIRZ,49.7513642,24.3958898,28,
4630,,Chelm Belz,Swirz,Peczenice,village,10,1765,LWW,Pechenya,Rus,Lwow,RUS_SWIRZ,49.7771229,24.3686995,28,
4631,,Chelm Belz,Swirz,Hermanów,village,22,1765,LWW,Tarasivka,Rus,Lwow,RUS_SWIRZ,49.7994667,24.3415871,28,
4632,,Chelm Belz,Swirz,Biełka,village,10,1765,LWW,Bilka Shlyakhetska,Rus,Lwow,RUS_SWIRZ,49.81667,24.3,28,
4633,,Chelm Belz,Swirz,Czyżykow,village,12,1765,LWW,Chyzhykiv,Rus,Lwow,RUS_SWIRZ,49.7898201,24.2538024,28,
4634,,Chelm Belz,Swirz,Dźwinogrod,village,29,1765,LWW,Zvenyhorod,Rus,Lwow,RUS_SWIRZ,49.73213,24.2539981,28,
4635,,Chelm Belz,Swirz,Horodysławice,village,9,1765,LWW,Horodyslavychi,Rus,Lwow,RUS_SWIRZ,49.7498788,24.2961383,28,
4636,,Chelm Belz,Swirz,Mikołajów,village,95,1765,LWW,Mykolayiv,Rus,Lwow,RUS_SWIRZ,49.7592516,24.3393117,28,
4637,,Chelm Belz,Swirz,Podsosnów,village,9,1765,LWW,Pidsosniv,Rus,Lwow,RUS_SWIRZ,49.7541573,24.3530205,28,
4638,,Chelm Belz,Swirz,Podjarków,village,12,1765,LWW,Pidiarkiv,Rus,Lwow,RUS_SWIRZ,49.7346736,24.3643272,28,
4639,,Chelm Belz,Swirz,Siedlisko,village,5,1765,LWW,Sedliska,Rus,Lwow,RUS_SWIRZ,49.7060542,24.38999176,28,
4640,,Chelm Belz,Swirz,Romanow,village,17,1765,LWW,Romaniv,Rus,Lwow,RUS_SWIRZ,49.7068599,24.3431238,28,
4641,,Chelm Belz,Swirz,Podhorodyszcze,village,18,1765,LWW,Podgorodishche,Rus,Lwow,RUS_SWIRZ,49.6941553,24.3271577,28,
4642,,Chelm Belz,Swirz,Kocorów,village,9,1765,LWW,Kotsurov,Rus,Lwow,RUS_SWIRZ,49.7149995,24.294445,28,
4643,,Chelm Belz,Swirz,Wodniki,village,51,1765,LWW,Vodnyky,Rus,Lwow,RUS_SWIRZ,49.70283,24.23419,28,
4645,1,Rus,Szczerzec,Szczerzec,city,389,1765,LWW,Shchyrets,Rus,Lwow,RUS_SZCZERZEC,49.6473038,23.8566664,29,
4646,,Rus,Szczerzec,Siemianowka,village,8,1765,LWW,Semenivka,Rus,Lwow,RUS_SZCZERZEC,49.6736974,23.9172844,29,
4647,,Rus,Szczerzec,Dobrzany,village,8,1765,LWW,Dobriany,Rus,Lwow,RUS_SZCZERZEC,49.62227,23.95202,29,
4648,,Rus,Szczerzec,Krasów,village,14,1765,LWW,Krasiv,Rus,Lwow,RUS_SZCZERZEC,49.6154466,24.0072421,29,
4649,,Rus,Szczerzec,Polany,village,10,1765,LWW,Poliana,Rus,Lwow,RUS_SZCZERZEC,49.5871229,24.06005859,29,
4650,,Rus,Szczerzec,Huta Szczerzecka,village,6,1765,LWW,Shchyrets,Rus,Lwow,RUS_SZCZERZEC,49.6473038,23.8566664,29,
4651,,Rus,Szczerzec,Głuchów,village,3,1765,LWW,Hlukhivets,Rus,Lwow,RUS_SZCZERZEC,49.565839,24.011706,29,
4652,,Rus,Szczerzec,Lubiana,village,8,1765,LWW,Lubiana,Rus,Lwow,RUS_SZCZERZEC,49.5777756,23.9850389,29,
4653,,Rus,Szczerzec,Brodki,village,6,1765,LWW,Brodky,Rus,Lwow,RUS_SZCZERZEC,49.59465,24.01323,29,
4654,,Rus,Szczerzec,Polana,village,9,1765,LWW,Trostianets,Rus,Lwow,RUS_SZCZERZEC,49.5504348,23.9988796,29,
4655,,Rus,Szczerzec,Arenda Nowosielecka,village,6,1765,LWW,Novosyulki,Rus,Lwow,RUS_SZCZERZEC,49.63873252,24.01971817,29,
4656,,Rus,Szczerzec,Chrusno,village,11,1765,LWW,Khorosno,Rus,Lwow,RUS_SZCZERZEC,49.6452507,23.9730734,29,
4657,,Rus,Szczerzec,Popielany,village,6,1765,LWW,Popeliany,Rus,Lwow,RUS_SZCZERZEC,49.61404681,23.88753891,29,
4658,,Rus,Szczerzec,Na Łanach,village,6,1765,LWW,Lany,Rus,Lwow,RUS_SZCZERZEC,49.63532,23.8588,29,
4659,,Rus,Szczerzec,Gmytrze,village,18,1765,LWW,Dmytre,Rus,Lwow,RUS_SZCZERZEC,49.5940622,23.8767921,29,
4660,,Rus,Szczerzec,Humience,village,5,1765,LWW,Horbachi,Rus,Lwow,RUS_SZCZERZEC,49.59379963,23.90882492,29,
4661,,Rus,Szczerzec,Wola,village,6,1765,LWW,Wola,Rus,Lwow,RUS_SZCZERZEC,,,29,
4662,,Rus,Szczerzec,Porszna,village,7,1765,LWW,Porshna,Rus,Lwow,RUS_SZCZERZEC,49.7235147,23.9492452,29,
4663,,Rus,Szczerzec,Nagorzany,village,7,1765,LWW,Nahoriany,Rus,Lwow,RUS_SZCZERZEC,49.73718,23.9538,29,
4664,,Rus,Szczerzec,Sołomka,village,13,1765,LWW,Solonka,Rus,Lwow,RUS_SZCZERZEC,49.74977441,24.0089035,29,
4666,1,Chelm Belz,Toporów,Toporów,city,169,1765,LWW,Toporiv,Rus,Lwow,RUS_TOPOROW,50.106334,24.7284895,30,
4667,,Chelm Belz,Toporów,Łętków,village,5,1765,LWW,Toporiv,Rus,Lwow,RUS_TOPOROW,50.106334,24.7284895,30,
4668,,Chelm Belz,Toporów,Jarosławkow,village,8,1765,LWW,Jarosławkow,Rus,Lwow,RUS_TOPOROW,,,30,
4669,,Chelm Belz,Toporów,Stołpin,village,4,1765,LWW,Stolpin,Rus,Lwow,RUS_TOPOROW,50.0754501,24.7501073,30,
4671,1,Rus,Wybranówka,Wybranówka,city,152,1765,LWW,Vybranivka,Rus,Lwow,RUS_WYBRANOWKA,49.55619,24.21429,31,
4672,,Rus,Wybranówka,Bryńce Cerkiewne,village,3,1765,LWW,Bryntsi-Tserkovni,Rus,Lwow,RUS_WYBRANOWKA,49.54839104,24.22298449,31,
4673,,Rus,Wybranówka,Bryńce Zagórne,village,5,1765,LWW,Bryntsi-Zahirni,Rus,Lwow,RUS_WYBRANOWKA,49.5498264,24.1942744,31,
4674,,Rus,Wybranówka,Boruszów,village,6,1765,LWW,Borusiv,Rus,Lwow,RUS_WYBRANOWKA,49.52214,24.2033884,31,
4676,1,Rus,Zborów,Zborów,city,620,1765,LWW,Zboriv,Rus,Lwow,RUS_ZBOROW,49.6651847,25.1385436,32,
4677,,Rus,Zborów,Prysowce,village,6,1765,LWW,Prysivtsi,Rus,Lwow,RUS_ZBOROW,49.67025116,25.10733401,32,
4678,,Rus,Zborów,Korzyłów,village,5,1765,LWW,Prysivtsi,Rus,Lwow,RUS_ZBOROW,49.6609007,25.0955426,32,
4679,,Rus,Zborów,Pohrebce,village,6,1765,LWW,Pogrebtse,Rus,Lwow,RUS_ZBOROW,49.652608,25.1313997,32,
4680,,Rus,Zborów,Cecowa,village,7,1765,LWW,Iosipovtsy,Rus,Lwow,RUS_ZBOROW,49.6188186,25.0982101,32,
4681,,Rus,Zborów,Łapajówka,village,6,1765,LWW,Kalinovka,Rus,Lwow,RUS_ZBOROW,49.62838,25.13714,32,
4682,,Rus,Zborów,Pławucza,village,16,1765,LWW,Velyka Plavucha,Rus,Lwow,RUS_ZBOROW,49.5931663,25.2235155,32,
4683,,Rus,Zborów,Krasne,village,4,1765,LWW,Krasne,Rus,Lwow,RUS_ZBOROW,49.6083,25.17663,32,
4684,,Rus,Zborów,Podhajczyki,village,5,1765,LWW,Pidhaichyky,Rus,Lwow,RUS_ZBOROW,49.67029,25.20264,32,
4685,,Rus,Zborów,Jaroczowce,village,5,1765,LWW,Yarchivtsi,Rus,Lwow,RUS_ZBOROW,49.6568639,25.218637,32,
4686,,Rus,Zborów,Wołosowka,village,8,1765,LWW,Wołosowka,Rus,Lwow,RUS_ZBOROW,,,32,
4687,,Rus,Zborów,Tostogłowy,village,3,1765,LWW,Zboriv,Rus,Lwow,RUS_ZBOROW,49.67474294,25.15959409,32,
4688,,Rus,Zborów,Mszana,village,11,1765,LWW,Mshana,Rus,Lwow,RUS_ZBOROW,49.68561,25.24472,32,
4689,,Rus,Zborów,Żukowce,village,4,1765,LWW,Zhukovtse,Rus,Lwow,RUS_ZBOROW,49.69521488,25.23390139,32,
4690,,Rus,Zborów,Kodubińce,village,4,1765,LWW,Kudobintsy,Rus,Lwow,RUS_ZBOROW,49.69996842,25.17306739,32,
4691,,Rus,Zborów,Kudynowce,village,9,1765,LWW,Kudynivtsi,Rus,Lwow,RUS_ZBOROW,49.7047529,25.2117363,32,
4692,,Rus,Zborów,Młynowce,village,17,1765,LWW,Mlynivtsi,Rus,Lwow,RUS_ZBOROW,49.6949354,25.1366344,32,
4693,,Rus,Zborów,Grabowce,village,3,1765,LWW,Hrabkivtsi,Rus,Lwow,RUS_ZBOROW,49.70432543,25.10733401,32,
4694,,Rus,Zborów,Meteniów,village,6,1765,LWW,Metenyuv,Rus,Lwow,RUS_ZBOROW,49.7199515,25.0990955,32,
4695,,Rus,Zborów,Kabarowce,village,11,1765,LWW,Kabarivtsi,Rus,Lwow,RUS_ZBOROW,49.719174,25.1377862,32,
4696,,Rus,Zborów,Wołczkowce,village,5,1765,LWW,Volchkovtsy,Rus,Lwow,RUS_ZBOROW,49.7519166,25.1316692,32,
4697,,Rus,Zborów,Muszcze (?),village,15,1765,LWW,Mshana,Rus,Lwow,RUS_ZBOROW,49.6849898,25.2498891,32,
4698,,Rus,Zborów,Iwaczow,village,11,1765,LWW,Yatskovtse,Rus,Lwow,RUS_ZBOROW,49.69878008,25.27881239,32,
4699,,Rus,Zborów,Krasnosielce,village,6,1765,LWW,Krasnosiltsi,Rus,Lwow,RUS_ZBOROW,49.7163729,25.8229253,32,
4700,,Rus,Zborów,Orłow,village,7,1765,LWW,Ternopil,Rus,Lwow,RUS_ZBOROW,49.553517,25.594767,32,
4702,1,Rus,Złoczów,Złoczów,city,1088,1765,LWW,Zolochiv,Rus,Lwow,RUS_ZLOCZOW,49.80941,24.901371,33,
4703,,Rus,Złoczów,Werhobuż,village,11,1765,LWW,Verkhobuzh,Rus,Lwow,RUS_ZLOCZOW,49.86933902,25.09508555,33,
4704,,Rus,Złoczów,Opaki,village,9,1765,LWW,Opaky,Rus,Lwow,RUS_ZLOCZOW,49.8715901,25.0533021,33,
4705,,Rus,Złoczów,Huta,village,9,1765,LWW,Guta Verkhobuska,Rus,Lwow,RUS_ZLOCZOW,49.9,25.05,33,
4706,,Rus,Złoczów,Łukawica,village,7,1765,LWW,Lukavets,Rus,Lwow,RUS_ZLOCZOW,49.8528408,25.1728784,33,
4707,,Rus,Złoczów,Ruda,village,8,1765,LWW,Ruda Koltivska,Rus,Lwow,RUS_ZLOCZOW,49.86265,25.01515,33,
4708,,Rus,Złoczów,Trościaniec,village,15,1765,LWW,Trostianets,Rus,Lwow,RUS_ZLOCZOW,49.80419,25.04036,33,
4709,,Rus,Złoczów,Luka,village,11,1765,LWW,Luka,Rus,Lwow,RUS_ZLOCZOW,49.7867074,25.0222207,33,
4710,,Rus,Złoczów,Podlipce,village,6,1765,LWW,Pidlyptsi,Rus,Lwow,RUS_ZLOCZOW,49.7657092,25.0483315,33,
4711,,Rus,Złoczów,Płuchow,village,17,1765,LWW,Metenyuv,Rus,Lwow,RUS_ZLOCZOW,49.739928,25.08737,33,
4712,,Rus,Złoczów,Sławna,village,6,1765,LWW,Slavna,Rus,Lwow,RUS_ZLOCZOW,49.7167418,25.030401,33,
4713,,Rus,Złoczów,Ryków,village,13,1765,LWW,Poliany,Rus,Lwow,RUS_ZLOCZOW,49.739096,24.99283,33,
4714,,Rus,Złoczów,Pleśniany,village,9,1765,LWW,Plisniany,Rus,Lwow,RUS_ZLOCZOW,49.7014359,25.0377754,33,
4715,,Rus,Złoczów,Chrabusna,village,8,1765,LWW,Urlyuv,Rus,Lwow,RUS_ZLOCZOW,49.6690974,25.024646,33,
4716,,Rus,Złoczów,Remiezowce,village,13,1765,LWW,Remezivtsi,Rus,Lwow,RUS_ZLOCZOW,49.72214547,24.88012515,33,
4717,,Rus,Złoczów,Spikłosy,village,12,1765,LWW,Shpykolosy,Rus,Lwow,RUS_ZLOCZOW,49.7342727,24.8591011,33,
4718,,Rus,Złoczów,Snowicz,village,13,1765,LWW,Snovychi,Rus,Lwow,RUS_ZLOCZOW,49.73428575,24.93626391,33,
4719,,Rus,Złoczów,Czyżów,village,8,1765,LWW,Torguv,Rus,Lwow,RUS_ZLOCZOW,49.6945336,24.9406072,33,
4720,,Rus,Złoczów,Zarwanica,village,5,1765,LWW,Zarvanytsya,Rus,Lwow,RUS_ZLOCZOW,49.7715311,24.9815936,33,
4721,,Rus,Złoczów,Strutyn,village,8,1765,LWW,Strutyn,Rus,Lwow,RUS_ZLOCZOW,49.7829082,24.9409231,33,
4722,,Rus,Złoczów,Perepetniki,village,9,1765,LWW,Hukalivtsi,Rus,Lwow,RUS_ZLOCZOW,49.79349204,25.15122431,33,
4723,,Rus,Złoczów,Hukatowce,village,8,1765,LWW,Hukalivtsi,Rus,Lwow,RUS_ZLOCZOW,49.7753861,25.1715717,33,
4724,,Rus,Złoczów,Łupuszany,village,9,1765,LWW,Lopushany,Rus,Lwow,RUS_ZLOCZOW,49.769975,25.2125354,33,
4725,,Rus,Złoczów,Jarosławice,village,7,1765,LWW,Yaroslavichi,Rus,Lwow,RUS_ZLOCZOW,49.7420619,25.1683474,33,
4726,,Rus,Złoczów,Moniłowka,village,6,1765,LWW,Berymivtsi,Rus,Lwow,RUS_ZLOCZOW,49.7324653,25.1921086,33,
4727,,Rus,Złoczów,Berymowce,village,6,1765,LWW,Berymivtsi,Rus,Lwow,RUS_ZLOCZOW,49.7178418,25.2022918,33,
4728,,Rus,Złoczów,Jackowce,village,8,1765,LWW,Yatskovtse,Rus,Lwow,RUS_ZLOCZOW,49.6994686,25.2812993,33,
4729,,Rus,Złoczów,Serwyny,village,8,1765,LWW,Syrovary,Rus,Lwow,RUS_ZLOCZOW,49.7046193,25.2884278,33,
4730,,Rus,Złoczów,Białkowce,village,5,1765,LWW,Byalkovtse,Rus,Lwow,RUS_ZLOCZOW,49.6844179,25.3107981,33,
4731,,Rus,Złoczów,Bogdanowka,village,12,1765,LWW,Bohdanivka,Rus,Lwow,RUS_ZLOCZOW,49.6794129,25.2972191,33,
4732,,Rus,Złoczów,Danyłowce,village,5,1765,LWW,Danylivtsi,Rus,Lwow,RUS_ZLOCZOW,49.6588104,25.3038167,33,
4733,,Rus,Złoczów,Ostaszowce,village,8,1765,LWW,Ostashivtsi,Rus,Lwow,RUS_ZLOCZOW,49.6583814,25.3231576,33,
4734,,Rus,Złoczów,Jezierna,town,69,1765,LWW,Ozerna,Rus,Lwow,RUS_ZLOCZOW,49.6338864,25.3347745,33,
4735,,Rus,Złoczów,Cebrow,village,9,1765,LWW,Tsebriv,Rus,Lwow,RUS_ZLOCZOW,49.6304402,25.4192881,33,
4736,,Rus,Złoczów,Wozobijowka,village,6,1765,LWW,Kurivtsi,Rus,Lwow,RUS_ZLOCZOW,49.64091232,25.44906593,33,
4737,,Rus,Złoczów,Seredince,village,7,1765,LWW,Vysypovtsy,Rus,Lwow,RUS_ZLOCZOW,49.6536508,25.4306577,33,
