name,index_sht,prov,prov_no,dist_no,pale,region,no_jew_count,jew_pop,tot_pop,lat,lon,census,full_name,type,jewpop_flag,comments,total,total_flag,prov_name,dist_name
Sukhtsitse,5406Sk1,Lomza,54,6,Pale,Poland,0,59,568,52.93333,21.65,1,Sukhtsitse,derevnia,,,568,,Lomza,Ostrolenka
Zavady,5406Zv1,Lomza,54,6,Pale,Poland,0,0,537,53.15,22.65,1,Zavady,derevnia,,Calculated by subtraction from Total value any other groups mentioned in census for this place;,537,,Lomza,Ostrolenka
Graevo,5407Gr1,Lomza,54,7,Pale,Poland,0,4336,7651,53.65,22.45,1,Graevo,posad,,,7651,,Lomza,Shchuchin
Radzilovo,5407Rd1,Lomza,54,7,Pale,Poland,0,891,2019,53.4,22.4,1,Radzilovo,posad,,,2019,,Lomza,Shchuchin
Raigrod,5407Rg1,Lomza,54,7,Pale,Poland,0,1625,3005,53.7333,22.7,1,Raigrod,posad,,,3005,,Lomza,Shchuchin
Shchuchin,5407Sc1,Lomza,54,7,Pale,Poland,0,3336,5756,53.5667,22.3,1,Shchuchin,Uezdnyi gorod,,,5756,,Lomza,Shchuchin
Vonsosh,5407Vn1,Lomza,54,7,Pale,Poland,0,499,1941,53.5167,22.3167,1,Vonsosh,posad,,,1941,,Lomza,Shchuchin
Belzhitse,5501Bl1,Lublin,55,1,Pale,Poland,0,1705,3182,51.1833,22.2833,1,Belzhitse,posad,,,3182,,Lublin,Liublin
Biskupitse,5501Bs1,Lublin,55,1,Pale,Poland,0,543,1476,51.1333,22.95,1,Biskupitse,posad,,,1476,,Lublin,Liublin
Bykhova,5501By1,Lublin,55,1,Pale,Poland,0,1507,2034,51.0167,22.5333,1,Bykhova,posad,,,2034,,Lublin,Liublin
Khodel',5501Kd1,Lublin,55,1,Pale,Poland,0,699,1439,51.1167,22.1333,1,Khodel',posad,,,1439,,Lublin,Liublin
Liublin,5501Lb1,Lublin,55,1,Pale,Poland,0,24280,50385,51.25,22.5667,1,Liublin,Gubernskii gorod,,,50385,,Lublin,Liublin
Piaski Luterski,5501Ps1,Lublin,55,1,Pale,Poland,0,2049,,51.1333,22.8667,0,Piaski Luterski,mestechko,at_least,Not mentioned in the census: http://ru.wikisource.org/wiki/%D0%95%D0%AD%D0%91%D0%95/%D0%9F%D1%8F%D1%81%D0%BA%D0%B8  Calculated according to the 1881 population on JG,,,Lublin,Liublin
Travniki,5501Tr1,Lublin,55,1,Pale,Poland,1,,,51.1333,23,,Travniki,,,Not mentioned in census; May be no Jews or less than 500 people,,,Lublin,Liublin
Tatary,5501Tt1,Lublin,55,1,Pale,Poland,1,31,743,51.2333,22.6,1,Tatary,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,743,,Lublin,Liublin
Bielgorai,5502Bl1,Lublin,55,2,Pale,Poland,0,3486,5846,50.55,22.7,1,Bielgorai,Uezdnyi gorod,,,5846,,Lublin,Bielgorai
Iuzefov,5502Iz1,Lublin,55,2,Pale,Poland,0,820,1115,50.4667,23.0333,1,Iuzefov,posad,,,1115,,Lublin,Bielgorai
Kretov,5502Kr1,Lublin,55,2,Pale,Poland,0,736,1375,50.4,22.35,1,Kretov,posad,,,1375,,Lublin,Bielgorai
Lukova Plebanskaia,5502Lk1,Lublin,55,2,Pale,Poland,1,161,3285,50.3667,22.95,1,Lukova Plebanskaia,selo,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,3285,,Lublin,Bielgorai
Tarnograd,5502Tr1,Lublin,55,2,Pale,Poland,0,1635,5139,50.3667,22.75,1,Tarnograd,posad,,,5139,,Lublin,Bielgorai
Dubenka,5503Db1,Lublin,55,3,Pale,Poland,0,2343,4799,51.05,23.8833,1,Dubenka,Bezuezdnyi gorod,,,4799,,Lublin,Grubeshov
Gorodlo,5503Gr1,Lublin,55,3,Pale,Poland,0,717,2112,50.8833,24.0333,1,Gorodlo,posad,,,2112,,Lublin,Grubeshov
Grabovets,5503Gr2,Lublin,55,3,Pale,Poland,0,1717,3362,50.8333,23.5667,1,Grabovets,posad,,,3362,,Lublin,Grubeshov
Grubeshov,5503Gr3,Lublin,55,3,Pale,Poland,0,5352,10639,50.8,23.9167,1,Grubeshov,Uezdnyi gorod,,,10639,,Lublin,Grubeshov
Krylov,5503Kr1,Lublin,55,3,Pale,Poland,0,1512,2314,50.6833,24.0667,1,Krylov,posad,,,2314,,Lublin,Grubeshov
Lashchov,5503Ls1,Lublin,55,3,Pale,Poland,0,1626,1806,50.5333,23.7333,1,Lashchov,posad,,,1806,,Lublin,Grubeshov
Luzhkov,5503Lz1,Lublin,55,3,Pale,Poland,0,110,737,50.88334,24.1,1,Luzhkov,selo,,,737,,Lublin,Grubeshov
Skrikhichin,5503Sk1,Lublin,55,3,Pale,Poland,0,87,748,50.98333,23.93333,1,Skrikhichin,derevnia,,,748,,Lublin,Grubeshov
Ukhane,5503Uk1,Lublin,55,3,Pale,Poland,0,1386,1980,50.9,23.6333,1,Ukhane,posad,,,1980,,Lublin,Grubeshov
Frampol',5504Fr1,Lublin,55,4,Pale,Poland,0,1251,2539,50.6833,22.6667,1,Frampol',posad,,,2539,,Lublin,Zamost'e
Gorai,5504Gr1,Lublin,55,4,Pale,Poland,0,473,1738,50.7167,22.6667,1,Gorai,posad,,,1738,,Lublin,Zamost'e
Krasnobrod,5504Kr1,Lublin,55,4,Pale,Poland,0,1378,1817,50.55,23.2,1,Krasnobrod,posad,,,1817,,Lublin,Zamost'e
Rudka,5504Rd1,Lublin,55,4,Pale,Poland,0,236,876,50.66667,23.6,1,Rudka,derevnia,,,876,,Lublin,Zamost'e
Shchebreshin,5504Sc1,Lublin,55,4,Pale,Poland,0,2518,6122,50.7,22.9667,1,Shchebreshin,Bezuezdnyi gorod,,,6122,,Lublin,Zamost'e
Skerbeshov,5504Sk1,Lublin,55,4,Pale,Poland,0,159,929,50.85,23.36667,1,Skerbeshov,selo,,,929,,Lublin,Zamost'e
Zamost'e,5504Zm1,Lublin,55,4,Pale,Poland,0,7234,14705,50.7167,23.25,1,Zamost'e,Uezdnyi gorod,,,14705,,Lublin,Zamost'e
Zvierinets,5504Zv1,Lublin,55,4,Pale,Poland,1,100,794,50.6,22.9667,1,Zvierinets,imenie grafa Zamoiskago,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,794,,Lublin,Zamost'e
Gorzhkov,5505Gr1,Lublin,55,5,Pale,Poland,0,303,641,50.95,23.0167,1,Gorzhkov,posad,,,641,,Lublin,Krasnostav
Gury,5505Gr2,Lublin,55,5,Pale,Poland,0,188,1241,50.95,23.01667,1,Gury,derevnia,,,1241,,Lublin,Krasnostav
Izbitsa,5505Iz1,Lublin,55,5,Pale,Poland,0,3019,3172,50.8833,23.1667,1,Izbitsa,posad,,,3172,,Lublin,Krasnostav
Khlaniuv,5505Kl1,Lublin,55,5,Pale,Poland,1,,,50.8333,22.8833,0,Khlaniuv,,,Not mentioned in census; May be no Jews or less than 500 people,,,Lublin,Krasnostav
Krasnichin,5505Kr1,Lublin,55,5,Pale,Poland,0,323,594,50.9333,23.3667,1,Krasnichin (Arendnyi I Zastave),derevnia,,,594,,Lublin,Krasnostav
Krasnostav,5505Kr2,Lublin,55,5,Pale,Poland,0,1933,9846,50.9833,23.1833,1,Krasnostav,Uezdnyi gorod,,,9846,,Lublin,Krasnostav
Lopennik,5505Lp1,Lublin,55,5,Pale,Poland,1,134,1933,51.05,23.0333,1,Lopennik,selo,at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,1933,,Lublin,Krasnostav
Tarnogura,5505Tr1,Lublin,55,5,Pale,Poland,1,93,1308,50.8833,23.1333,1,Tarnogura,posad,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,1308,,Lublin,Krasnostav
Turobin,5505Tr2,Lublin,55,5,Pale,Poland,0,1509,2377,50.8333,22.7333,1,Turobin,posad,,,2377,,Lublin,Krasnostav
Vysoke,5505Vy1,Lublin,55,5,Pale,Poland,0,280,786,50.9167,22.6667,1,Vysoke,selo,,,786,,Lublin,Krasnostav
Zholkevka,5505Zl1,Lublin,55,5,Pale,Poland,0,1476,2110,50.9,22.8333,1,Zholkevka,posad,,,2110,,Lublin,Krasnostav
Chemerniki,5506Cm1,Lublin,55,6,Pale,Poland,0,969,2249,51.6833,22.6167,1,Chemerniki,posad,,,2249,,Lublin,Liubartov
Firlei,5506Fr1,Lublin,55,6,Pale,Poland,0,174,1183,51.55,22.5167,1,Firlei,posad,,,1183,,Lublin,Liubartov
Glusk,5506Gl1,Lublin,55,6,Pale,Poland,0,344,800,51.1833,22.6,1,Glusk,posad,,,800,,Lublin,Liubartov
Kamenka,5506Km1,Lublin,55,6,Pale,Poland,0,793,2485,51.46667,22.46667,1,Kamenka,posad,,,2485,,Lublin,Liubartov
Liubartov,5506Lb1,Lublin,55,6,Pale,Poland,0,2649,5237,51.4667,22.6333,1,Liubartov,Uezdnyi gorod,,,5237,,Lublin,Liubartov
Lenchna,5506Ln1,Lublin,55,6,Pale,Poland,0,2446,3676,51.2833,22.8667,1,Lenchna,Bezuezdnyi gorod,,,3676,,Lublin,Liubartov
Mikhov,5506Mk1,Lublin,55,6,Pale,Poland,0,1643,2791,51.5167,22.3,1,Mikhov,posad,,,2791,,Lublin,Liubartov
Vieniava,5506Vn1,Lublin,55,6,Pale,Poland,0,1427,3123,,,1,Vieniava,posad,,,3123,,Lublin,Liubartov
Bobrovniki,5507Bb1,Lublin,55,7,Pale,Poland,0,282,1273,51.5667,21.9333,1,Bobrovniki,posad,,,1273,,Lublin,
Baranov,5507Br1,Lublin,55,7,Pale,Poland,0,1398,2381,51.5667,22.15,1,Baranov,posad,,,2381,,Lublin,
Irena,5507Ir1,Lublin,55,7,Pale,Poland,0,2711,3405,51.5667,21.8333,1,Irena (Forshtadt),posad,,Points to the same place: -504460,3405,,Lublin,
Iuzefov,5507Iz1,Lublin,55,7,Pale,Poland,0,2308,2674,51.05,21.85,1,Iuzefov,posad,,,2674,,Lublin,
Konskovolia,5507Kn1,Lublin,55,7,Pale,Poland,0,1453,2773,51.4,22.0667,1,Konskovolia,posad,,,2773,,Lublin,
Kurov,5507Kr1,Lublin,55,7,Pale,Poland,0,2107,3980,51.3833,22.2,1,Kurov,posad,,,3980,,Lublin,
Kazimerzh,5507Kz1,Lublin,55,7,Pale,Poland,0,1772,3402,51.3167,21.95,1,Kazimerzh,posad,,,3402,,Lublin,
Markushov,5507Mr1,Lublin,55,7,Pale,Poland,0,1123,1732,51.3667,22.2667,1,Markushov,posad,,,1732,,Lublin,
Novaia Aleksandriia,5507Nv1,Lublin,55,7,Pale,Poland,0,4069,8617,51.4167,21.9667,1,Novaia Aleksandriia,posad,,Type is entered as it mentioned in the census,8617,,Lublin,
Opole,5507Op1,Lublin,55,7,Pale,Poland,0,3323,5528,51.15,21.9667,1,Opole,posad,,,5528,,Lublin,
Pulavskaia Ves',5507Pl1,Lublin,55,7,Pale,Poland,0,363,2060,,,1,Pulavskaia Ves',derevnia,,Probably united with Pu?awy (Novaia Aleksandriia),2060,,Lublin,
Vonvol'nitsa,5507Vn1,Lublin,55,7,Pale,Poland,0,836,2353,51.2833,22.1333,1,Vonvol'nitsa,posad,,,2353,,Lublin,
Iarchov,5508Ir1,Lublin,55,8,Pale,Poland,0,348,487,50.4167,23.6,1,Iarchov,posad,,,487,,Lublin,Tomashov
Komarov,5508Km1,Lublin,55,8,Pale,Poland,0,1568,2618,50.6333,23.4833,1,Komarov,posad,,,2618,,Lublin,Tomashov
Teliatin,5508Tl1,Lublin,55,8,Pale,Poland,0,85,743,50.53333,23.85,1,Teliatin,koloniia,,,743,,Lublin,Tomashov
Tomashov,5508Tm1,Lublin,55,8,Pale,Poland,0,3646,6233,50.45,23.4167,1,Tomashov,Uezdnyi gorod,,,6233,,Lublin,Tomashov
Tyshovtsy,5508Ty1,Lublin,55,8,Pale,Poland,0,1898,2201,50.6167,23.7,1,Tyshovtsy,posad,,,2201,,Lublin,Tomashov
Volitsa Sniatvaskaia,5508Vl1,Lublin,55,8,Pale,Poland,0,64,511,50.66667,24.51667,1,Volitsa Sniatvaskaia,koloniia,,May be it because all the rest are in Austro-Hungarian area,511,,Lublin,Tomashov
Kholm,5509Kl1,Lublin,55,9,Pale,Poland,0,7615,18452,51.1333,23.5,1,Kholm,Uezdnyi gorod,,,18452,,Lublin,Kholm
Oblone,5509Ob1,Lublin,55,9,Pale,Poland,0,232,1286,51.1333,23.5,1,Oblone,derevnia,,"As I understood now is a part of Chelm : http://golubie.pl/?chelm,119",1286,,Lublin,Kholm
Pugachev,5509Pg1,Lublin,55,9,Pale,Poland,0,280,1368,,,1,Pugachev,posad,,,1368,,Lublin,Kholm
Ruda,5509Rd1,Lublin,55,9,Pale,Poland,0,176,676,51.25,23.58333,1,Ruda,koloniia,,,676,,Lublin,Kholm
Ruda,5509Rd2,Lublin,55,9,Pale,Poland,0,130,647,51.25,23.58333,1,Ruda,stekol'nyi zavod,,,647,,Lublin,Kholm
Reiovets,5509Rv1,Lublin,55,9,Pale,Poland,0,1605,2175,51.0833,23.2833,1,Reiovets,posad,,,2175,,Lublin,Kholm
Siedlishche,5509Sd1,Lublin,55,9,Pale,Poland,0,1331,1571,51.2,23.1667,1,Siedlishche,posad,,,1571,,Lublin,Kholm
Selets,5509Sl1,Lublin,55,9,Pale,Poland,0,89,701,51.0333,23.5167,1,Selets,derevnia,,,701,,Lublin,Kholm
Savin,5509Sv1,Lublin,55,9,Pale,Poland,0,458,1776,51.2667,23.4333,1,Savin,posad,,,1776,,Lublin,Kholm
Svierzhe,5509Sv2,Lublin,55,9,Pale,Poland,0,653,2060,51.2167,23.7333,1,Svierzhe,posad,,,2060,,Lublin,Kholm
Tsytsov,5509Ts1,Lublin,55,9,Pale,Poland,1,88,942,51.3,23.15,1,Tsytsov,koloniia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,942,,Lublin,Kholm
Voislavitse,5509Vs1,Lublin,55,9,Pale,Poland,0,1619,1983,50.9167,23.55,1,Voislavitse,posad,,,1983,,Lublin,Kholm
Annopol',5510An1,Lublin,55,10,Pale,Poland,0,1331,1692,50.8833,21.85,1,Annopol',posad,,,1692,,Lublin,Ianov
Ianov,5510In1,Lublin,55,10,Pale,Poland,0,2771,7919,50.7167,22.4167,1,Ianov,Uezdnyi gorod,,,7919,,Lublin,Ianov
Khrzhanov,5510Kr1,Lublin,55,10,Pale,Poland,1,93,1811,50.7833,22.6167,1,"Khrzhanov (Liubel'skii, Ordinatskii, Shliakhetskii)",derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,1811,,Lublin,Ianov
Krasnik,5510Kr2,Lublin,55,10,Pale,Poland,0,3367,8257,50.9167,22.2333,1,Krasnik,Bezuezdnyi gorod,,,8257,,Lublin,Ianov
Modliborzhitse,5510Md1,Lublin,55,10,Pale,Poland,0,859,1792,50.75,22.3333,1,Modliborzhitse,posad,,,1792,,Lublin,Ianov
Rakhov,5510Rk1,Lublin,55,10,Pale,Poland,1,,,50.9,21.8833,0,Rakhov,,,Not mentioned in census; May be no Jews or less than 500 people,,,Lublin,Ianov
Urzhendov,5510Ur1,Lublin,55,10,Pale,Poland,0,288,991,50.9833,22.15,1,Urzhendov,posad,,,991,,Lublin,Ianov
Zdilovitse,5510Zd1,Lublin,55,10,Pale,Poland,0,0,1557,50.8167,22.5333,1,Zdilovitse,derevnia,,Calculated by subtraction from Total value any other groups mentioned in census for this place;,1557,,Lublin,Ianov
Zaklikov,5510Zk1,Lublin,55,10,Pale,Poland,0,1049,2596,50.7667,22.1167,1,Zaklikov,posad,,,2596,,Lublin,Ianov
Zakrzhuvek,5510Zk2,Lublin,55,10,Pale,Poland,1,38,1445,50.95,22.4,1,Zakrzhuvek,selo,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,1445,,Lublin,Ianov
Belkhatov,5601Bl1,Piotrkow,56,1,Pale,Poland,0,2987,3859,51.3667,19.3833,1,Belkhatov,posad,,,3859,,Piotrkow,Petrokov
Gorzhkovitse,5601Gr1,Piotrkow,56,1,Pale,Poland,0,273,757,51.2167,19.6,1,Gorzhkovitse,selo,,,757,,Piotrkow,Petrokov
Grokholitse,5601Gr2,Piotrkow,56,1,Pale,Poland,0,125,993,51.3333,19.3667,1,Grokholitse,posad,,,993,,Piotrkow,Petrokov
Kleshchova,5601Kl1,Piotrkow,56,1,Pale,Poland,0,226,512,51.55,19.71667,1,Kleshchova,selo,,,512,,Piotrkow,Petrokov
Kamensk,5601Km1,Piotrkow,56,1,Pale,Poland,0,787,1851,51.2167,19.5,1,Kamensk,posad,,,1851,,Piotrkow,Petrokov
Parzhnevitse,5601Pr1,Piotrkow,56,1,Pale,Poland,0,54,500,51.3,19.51667,1,Parzhnevitse,koloniia,,,500,,Piotrkow,Petrokov
Petrokov,5601Pt1,Piotrkow,56,1,Pale,Poland,0,9543,31182,51.4,19.6833,1,Petrokov,Gubernskii gorod,,,31182,,Piotrkow,Petrokov
Rosprzha,5601Rs1,Piotrkow,56,1,Pale,Poland,0,557,901,51.3,19.6333,1,Rosprzha,posad,,,901,,Piotrkow,Petrokov
Suleev,5601Sl1,Piotrkow,56,1,Pale,Poland,0,1881,4636,51.3667,19.8833,1,Suleev,posad,,,4636,,Piotrkow,Petrokov
Vol'borzh,5601Vl1,Piotrkow,56,1,Pale,Poland,0,437,1705,51.5,19.8333,1,Vol'borzh,posad,,,1705,,Piotrkow,Petrokov
Volia Kshishtoporska,5601Vl2,Piotrkow,56,1,Pale,Poland,1,,,51.35,19.5833,0,Volia Kshishtoporska,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Petrokov
Bendin,5602Bn1,Piotrkow,56,2,Pale,Poland,0,10839,23757,50.3333,19.15,1,Bendin,Uezdnyi gorod,,,23757,,Piotrkow,Bendin
Cheliadz',5602Cl1,Piotrkow,56,2,Pale,Poland,1,353,5978,50.3167,19.1,1,Cheliadz',posad,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,5978,,Piotrkow,Bendin
Dembova Gora,5602Dm1,Piotrkow,56,2,Pale,Poland,1,,,50.2833,19.3667,0,Dembova Gora,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Bendin
Dombrova Staraia,5602Dm2,Piotrkow,56,2,Pale,Poland,1,221,2583,50.3333,19.2,1,Dombrova Staraia,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,2583,,Piotrkow,Bendin
Danduvka,5602Dn1,Piotrkow,56,2,Pale,Poland,0,57,521,50.2667,19.1833,1,Danduvka,derevnia,,,521,,Piotrkow,Bendin
Feliks,5602Fl1,Piotrkow,56,2,Pale,Poland,0,77,547,50.28333,19.26667,1,Feliks,koloniia,,Now is a part of Sosnowets :http://pl.wikipedia.org/wiki/Ostrowy_G≤rnicze,547,,Piotrkow,Bendin
Golonog,5602Gl1,Piotrkow,56,2,Pale,Poland,0,56,527,50.35,19.2333,1,Golonog,selo,,,527,,Piotrkow,Bendin
Grodziets,5602Gr1,Piotrkow,56,2,Pale,Poland,1,66,2787,50.35,19.1,1,Grodziets,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,2787,,Piotrkow,Bendin
Konstantinov,5602Kn1,Piotrkow,56,2,Pale,Poland,0,316,3132,50.3,19.15,1,Konstantinov,koloniia,,Now is a part of Sosnowets : http://pl.wikipedia.org/wiki/Sosnowiec,3132,,Piotrkow,Bendin
Kramolov,5602Kr1,Piotrkow,56,2,Pale,Poland,0,500,2155,50.5,19.5,1,Kramolov,posad,,,2155,,Piotrkow,Bendin
Kozegluvy,5602Kz1,Piotrkow,56,2,Pale,Poland,0,206,2101,50.6,19.16667,1,Kozegluvy,posad,,,2101,,Piotrkow,Bendin
Lazy,5602Lz1,Piotrkow,56,2,Pale,Poland,1,,,50.4333,19.4167,0,Lazy,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Bendin
Miiachev,5602Mc1,Piotrkow,56,2,Pale,Poland,0,80,560,50.56667,19.31667,1,Miiachev,derevnia,,,560,,Piotrkow,Bendin
Modrzheev,5602Md1,Piotrkow,56,2,Pale,Poland,0,401,1358,50.25,19.15,1,Modrzheev,posad,,,1358,,Piotrkow,Bendin
Myshkovo,5602My1,Piotrkow,56,2,Pale,Poland,0,110,541,50.5833,19.35,1,Myshkovo,derevnia,,,541,,Piotrkow,Bendin
Niemtse,5602Nm1,Piotrkow,56,2,Pale,Poland,1,11,524,50.2833,19.25,1,Niemtse,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,524,,Piotrkow,Bendin
Nivka,5602Nv1,Piotrkow,56,2,Pale,Poland,0,271,2098,50.25,19.1667,1,Nivka,derevnia,,,2098,,Piotrkow,Bendin
Ostra-Gurka,5602Os1,Piotrkow,56,2,Pale,Poland,0,164,1487,50.26667,19.13333,1,Ostra-Gurka,derevnia,,,1487,,Piotrkow,Bendin
Sosnovitse,5602Ss1,Piotrkow,56,2,Pale,Poland,0,2921,9048,50.3,19.1667,1,Sosnovitse,selo,,,9048,,Piotrkow,Bendin
Strzhemeshischche Vel'ke,5602St1,Piotrkow,56,2,Pale,Poland,1,505,6636,50.3167,19.2833,1,Strzhemeshischche Vel'ke,Derevnia & koloniias Grabotsin & Ostrovy,at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,6636,,Piotrkow,Bendin
Severzh,5602Sv1,Piotrkow,56,2,Pale,Poland,1,199,2087,50.4667,19.2333,1,Severzh,posad,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place;,2087,,Piotrkow,Bendin
Zagurzhe,5602Zg1,Piotrkow,56,2,Pale,Poland,0,124,1290,50.3,19.1833,1,Zagurzhe,selo,,,1290,,Piotrkow,Bendin
Zombkovitse,5602Zm1,Piotrkow,56,2,Pale,Poland,1,141,1165,50.3833,19.2833,1,Zombkovitse,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for these places;,1165,,Piotrkow,Bendin
Zharki,5602Zr1,Piotrkow,56,2,Pale,Poland,0,2559,4073,50.6333,19.3833,1,Zharki,posad,,,4073,,Piotrkow,Bendin
Zavertse,5602Zv1,Piotrkow,56,2,Pale,Poland,0,3158,16907,50.5,19.4333,1,Zavertse (Kromolovskoe & Vel'ke),derevnia,,,16907,,Piotrkow,Bendin
Bendkov,5603Bn1,Piotrkow,56,3,Pale,Poland,0,241,626,51.5833,19.75,1,Bendkov,posad,,,626,,Piotrkow,Breziny
Breziny,5603Br1,Piotrkow,56,3,Pale,Poland,0,3917,7648,51.8,19.75,1,Breziny,Uezdnyi gorod,,,7648,,Piotrkow,Breziny
Ezhov,5603Ez1,Piotrkow,56,3,Pale,Poland,0,733,1935,51.8167,19.9667,1,Ezhov,posad,,,1935,,Piotrkow,Breziny
Glavno,5603Gl1,Piotrkow,56,3,Pale,Poland,0,1317,2165,51.9667,19.7333,1,Glavno,posad,,,2165,,Piotrkow,Breziny
Liutomirsk,5603Lt1,Piotrkow,56,3,Pale,Poland,0,992,2358,51.75,19.2167,1,Liutomirsk,posad,,,2358,,Piotrkow,Breziny
Strykovo,5603St1,Piotrkow,56,3,Pale,Poland,0,1799,3053,51.9,19.6,1,Strykovo,posad,,,3053,,Piotrkow,Breziny
Tomashev,5603Tm1,Piotrkow,56,3,Pale,Poland,0,9886,21005,51.5333,20.0167,1,Tomashev,Bezuezdnyi gorod,,,21005,,Piotrkow,Breziny
Uiazd,5603Uz1,Piotrkow,56,3,Pale,Poland,0,816,1595,51.6,19.9167,1,Uiazd,posad,,,1595,,Piotrkow,Breziny
Lask,5604Ls1,Piotrkow,56,4,Pale,Poland,0,2862,4229,51.5833,19.1333,1,Lask,Uezdnyi gorod,,,4229,,Piotrkow,Lask
Pabiianitse,5604Pb1,Piotrkow,56,4,Pale,Poland,0,5017,26765,51.6667,19.3667,1,Pabiianitse,Bezuezdnyi gorod,,,26765,,Piotrkow,Lask
Shchertsav,5604Sc1,Piotrkow,56,4,Pale,Poland,0,962,2754,51.3333,19.1167,1,Shchertsav,posad,,,2754,,Piotrkow,Lask
Vidava,5604Vd1,Piotrkow,56,4,Pale,Poland,0,530,1632,51.4333,18.95,1,Vidava,posad,,,1632,,Piotrkow,Lask
Zelev,5604Zl1,Piotrkow,56,4,Pale,Poland,0,922,2961,51.4667,19.2333,1,Zelev,koloniia,,,2961,,Piotrkow,Lask
Aleksandrov,5605Al1,Piotrkow,56,5,Pale,Poland,0,1673,5992,51.8167,19.3,1,Aleksandrov,posad,,,5992,,Piotrkow,Lodz'
Andzheiov,5605An1,Piotrkow,56,5,Pale,Poland,1,,,51.7333,19.6833,0,Andzheiov,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Lodz'
Konstantinov,5605Kn1,Piotrkow,56,5,Pale,Poland,0,1091,5582,51.75,19.3333,1,Konstantinov,posad,,,5582,,Piotrkow,Lodz'
Lodz',5605Ld1,Piotrkow,56,5,Pale,Poland,0,98677,314020,51.75,19.4667,1,Lodz',Uezdnyi gorod,,,314020,,Piotrkow,Lodz'
Pushin,5605Ps1,Piotrkow,56,5,Pale,Poland,0,1037,2583,51.6,19.55,1,Pushin,posad,,May be Tushin? Because it sounds close & no Pushin in this Uezd,2583,,Piotrkow,Lodz'
Rzhgov,5605Rz1,Piotrkow,56,5,Pale,Poland,0,202,1631,51.6667,19.5,1,Rzhgov,posad,,,1631,,Piotrkow,Lodz'
Tushin,5605Ts1,Piotrkow,56,5,Pale,Poland,0,589,,51.6,19.55,0,Tushin,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Lodz'
Zgerzh,5605Zg1,Piotrkow,56,5,Pale,Poland,0,3548,19108,51.85,19.4167,1,Zgerzh,Bezuezdnyi gorod,,,19108,,Piotrkow,Lodz'
Aurelov,5606Ar1,Piotrkow,56,6,Pale,Poland,1,,,50.9167,19.35,0,Aurelov,,,Not mentioned in census; May be no Jews or less than 500 people,,,Piotrkow,Novoradomsk
Breznitsa Novaia I Staraia,5606Br1,Piotrkow,56,6,Pale,Poland,0,460,1563,51.0833,19.1833,1,Breznitsa Novaia I Staraia,posad,,,1563,,Piotrkow,Novoradomsk
Gidle,5606Gd1,Piotrkow,56,6,Pale,Poland,0,195,1258,50.9667,19.4833,1,Gidle,selo,,,1258,,Piotrkow,Novoradomsk
Konetspol',5606Kn1,Piotrkow,56,6,Pale,Poland,0,886,1968,50.7833,19.6833,1,Konetspol',posad,,,1968,,Piotrkow,Novoradomsk
Novoradomsk,5606Nv1,Piotrkow,56,6,Pale,Poland,0,5090,12392,51.0667,19.45,1,Novoradomsk,Uezdnyi gorod,,,12392,,Piotrkow,Novoradomsk
Plavna,5606Pl1,Piotrkow,56,6,Pale,Poland,0,752,1436,50.9833,19.4667,1,Plavna,posad,,,1436,,Piotrkow,Novoradomsk
Paenchno,5606Pn1,Piotrkow,56,6,Pale,Poland,0,594,2087,51.15,19,1,Paenchno,posad,,,2087,,Piotrkow,Novoradomsk
Rzhonskoe,5606Rz1,Piotrkow,56,6,Pale,Poland,0,148,606,51.21667,19.05,1,Rzhonskoe,selo,,,606,,Piotrkow,Novoradomsk
Sul'merzhitse,5606Sl1,Piotrkow,56,6,Pale,Poland,0,293,533,51.1833,19.2,1,Sul'merzhitse,koloniia,,,533,,Piotrkow,Novoradomsk
Bialo,5607Bl1,Piotrkow,56,7,Pale,Poland,0,1469,2051,51.8,20.4833,1,Bialo,posad,,,2051,,Piotrkow,Rava
Inovlodz',5607In1,Piotrkow,56,7,Pale,Poland,0,324,1170,51.5333,20.2167,1,Inovlodz',posad,,,1170,,Piotrkow,Rava
