line_id,code,jg_id,name,enc_name,presence_type,year_code,upper_bound,lower_bound,mid_range,prov,dist,area,note,entry_source,ziv_yearcode,enc_page,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status
1273,LMZ_OST_NR,-519177.0,Nur,NUR,community_founded,18EX,1850.0,1800.0,1825.0,Lomza,Ostrov,Congress Poland,,Ziv,18EX,913.0,52.6681622,22.3181055,"Nur, gmina Nur, powiat ostrowski, województwo mazowieckie, 07-322, Polska",31602690.0,Q2920812,,1.0,matched_nominatim
1274,MGL_SNN_OBCH,-1947182.0,Obchuga,OBCHUGA,jews_arrived,18EX,1850.0,1800.0,1825.0,Mogilev,Sienno,Pale,,Ziv,18EX,918.0,54.497437,29.358738,"Абчуга, Крупскі раён, Мінская вобласць, Беларусь",243031749.0,Q13132770,,1.0,matched_db_api
1275,KVN_NVL_ABL,-2617212.0,Abeli,OBELIAI,community_present,15XX,1600.0,1500.0,1550.0,Kovno,Novoaleksandrovsk,Pale,,Ziv,15LX,918.0,55.9406185,25.7962927,"Obeliai, Obelių seniūnija, Panevėžio apskritis, Lietuva",444358095.0,Q1987043,אובליאי,1.0,matched_db_api
1276,GLC_STN_OBRT,-1049005.0,Obertyn,OBERTYN,jews_arrived,16LX,1700.0,1675.0,1675.0,Galicia,Kolomyja,Galicia,,Shn,,922.0,48.6983959,25.1712272,"Обертин, Обертинська селищна громада, Івано-Франківський район, Івано-Франківська область, 78060, Україна",2128905660.0,Q1463643,אוברטין,1.0,matched_nominatim
1277,POD_OLG_OBDV,-1049025.0,Obodovka,OBODOVKA,POP,1865,1865.0,1865.0,1865.0,Podolia,Olgopol,Pale,,Ziv,1865,923.0,48.404388,29.243467,"Ободівка, Ободівська сільська громада, Гайсинський район, Вінницька область, 24353, Україна",337599788.0,Q4329470,,1.0,matched_nominatim
1278,MGL_ORS_OBLT,-1947187.0,Oboltsy,OBOLTSY,POP,1897,1897.0,1897.0,1897.0,Mogilev,Orsha,Pale,,Ziv,18MX,923.0,54.594757,29.824055,"Абольцы, Талачынскі раён, Віцебская вобласць, Беларусь",243033273.0,Q13132766,,1.0,matched_db_api
1279,PRU_PSN_OBRS,-519313.0,Obersitzko,OBRZYCKO,community_present,1793,1793.0,1793.0,1793.0,Prussia,Szamotuly,Prussia,,Shn,,923.0,52.7064375,16.5252416,"Obrzycko, powiat szamotulski, województwo wielkopolskie, Polska",386600625.0,Q52894,,1.0,matched_db_api
1280,KIV_KIV_OBKH,-1049050.0,Obukhov,OBUKHOW,jews_arrived,18EX,1850.0,1800.0,1825.0,Kiev,Kiev,Pale,,Ziv,18EX,924.0,50.1101633,30.6269696,"Обухів, Обухівська міська громада, Обухівський район, Київська область, 08708, Україна",337534108.0,Q1011303,,1.0,matched_nominatim
1281,KHR_ODS_OCHK,-1049062.0,Ochakov,OCHAKOV,jews_arrived,17XX,1800.0,1700.0,1750.0,Kherson,Odessa,Pale,,Ziv,17LX,924.0,46.6145957,31.5452994,"Очаків, Очаківська міська громада, Миколаївський район, Миколаївська область, 57500, Україна",253315888.0,Q850072,אוצ'קיב,1.0,matched_nominatim
1282,GLC_CRC_OCHT,,Ochotnica,OCHOTNICA,,,,,,Galicia,Nowy Targ,Galicia,,Shn,,924.0,49.5255655,20.3202148,"Ochotnica Dolna, gmina Ochotnica Dolna, powiat nowotarski, województwo małopolskie, 34-452, Polska",3496261.0,Q2932905,,0.75,matched_refined
1283,GRD_SKL_ODLS,-1947210.0,Odelsk,ODELSK,jews_arrived,16LX,1700.0,1675.0,1675.0,Grodno,Sokolki,Pale,,Ziv,16LX,924.0,53.4040229,23.7624122,"Адэльск, Гродзенскі раён, Гродзенская вобласць, Беларусь",629605389.0,Q2073564,,1.0,matched_db_api
1284,KHR_ODS_ODSS,-1049092.0,Odessa,ODESSA,jews_present,1789,1789.0,1789.0,1789.0,Kherson,Odessa,Pale,,Ziv,1789,925.0,46.4843023,30.7322878,"Одеса, Одеська міська громада, Одеський район, Одеська область, Україна",26150437.0,Q1874,אודסה,1.0,matched_nominatim
1285,RDM_OPC_ODRZ,-519430.0,Odrzywół,ODRZYWOL,POP,1897,1897.0,1897.0,1897.0,Radom,Opoczno,Congress Poland,,Shn,,928.0,51.5193078,20.555818,"Odrzywół, powiat przysuski, województwo mazowieckie, Polska",31869968.0,Q2043183,,1.0,matched_db_api
1286,LVL_RIG_OGR,-3211301.0,Ogre,OGRE,,,,,,Livland,Riga,Mainland Russia,,Ziv,18LX,931.0,56.8192045,24.6074393,"Ogre, Latvija",29532673.0,Q731915,,1.0,matched_db_api
1287,LBL_LBR_OKRZ,,Okrzeja,OKRZEJA,,,,,1921.0,Lublin,Lukow,Congress Poland,,Shn,,,51.7415091,22.0880683,"Okrzeja, gmina Krzywda, powiat łukowski, województwo lubelskie, 21-480, Polska",1911966075.0,Q5289065,,1.0,matched_refined
1288,WRS_WRS_OKNW,-519589.0,Okuniew,OKUNIEW,jews_arrived,17LX,1800.0,1775.0,1775.0,Warszawa,Warszawa,Congress Poland,,Shn,,931.0,52.2722806,21.3063932,"Okuniew, powiat miński, województwo mazowieckie, Polska",31691126.0,Q5213320,,1.0,matched_db_api
1289,GLC_TRN_OLSK,-1049235.0,Olesko,OLESKO,jews_present,15EX,1550.0,1500.0,1525.0,Galicia,Zloczow,Galicia,,Shn,,933.0,49.9643248,24.8940853,"Олесько, Львівська область, Україна",337538874.0,Q2019437,,1.0,matched_db_api
1290,PRU_SCH_RSNB,-519708.0,Rosenberg,OLESZNO,jews_arrived,18LX,1900.0,1875.0,1875.0,Prussia,Olesno,Prussia,,Shn,,933.0,50.8766575,18.4219452,"Olesno, powiat oleski, województwo opolskie, Polska",299951098.0,Q717404,,1.0,matched_db_api
1291,GLC_LWW_OLSZ,-519718.0,Oleszyce,OLESZYCE,first_mention,1576,1576.0,1576.0,1576.0,Galicia,Cieszanow,Galicia,,Shn,,933.0,50.1682003,23.0314836,"Oleszyce, powiat lubaczowski, województwo podkarpackie, Polska",31889446.0,Q867005,,1.0,matched_db_api
1292,VLH_OVR_OLVS,-1049236.0,Olevsk,OLEVSK,first_mention,1750,1750.0,1750.0,1750.0,Volhynia,Ovruch,Pale,,Ziv,1750,933.0,51.22272,27.64881,"Олевськ, Житомирська область, Україна",337510555.0,Q913143,,1.0,matched_db_api
1293,POD_OLG_OLGP,-1049259.0,Olgopol,OLGOPOL,first_mention,1799,1799.0,1799.0,1799.0,Podolia,Olgopol,Pale,,Ziv,1799,934.0,48.184544,29.486103,"Ольгопіль, Ольгопільська сільська громада, Гайсинський район, Вінницька область, 24830, Україна",337657024.0,Q393307,,1.0,matched_nominatim
1294,VLH_LTS_OLZR,-1042463.0,Olizarka,OLIZARKA,community_founded,1849,1849.0,1849.0,1849.0,Volhynia,Lutsk,Pale,מושבה חקלאית יהודית,Ziv,1849,934.0,51.3552476,25.9823543,"хутір Олізарка, Рафалівська селищна громада, Вараський район, Рівненська область, 34362, Україна",1782353075.0,,,0.71,matched_refined
1295,VLN_TRK_OLKN,-2620337.0,Olkeniki,OLKIENIKI,jews_arrived,15LX,1600.0,1575.0,1575.0,Vilna,Troki,Pale,תנועה ציונית פעילה,Ziv,15MX,934.0,54.3589408,24.8416634,"Užuperkasis, Valkininkų seniūnija, Alytaus apskritis, Lietuva",317360830.0,Q2121733,אולקניק,0.941,matched_db_api
1296,KLC_OLK_OLKS,-519731.0,Olkusz,OLKUSZ,jews_present,13XX,1400.0,1300.0,1350.0,Kielce,Olkusz,Congress Poland,,Shn,,934.0,50.2788158,19.5596307,"Olkusz, powiat olkuski, województwo małopolskie, Polska",31900901.0,Q764943,,1.0,matched_db_api
1297,GLC_CRC_OLPN,,Olpiny,OLPINY,,,,,,Galicia,Jaslo,Galicia,,Shn,,935.0,49.8065566,21.2033305,"Ołpiny, powiat tarnowski, województwo małopolskie, Polska",1912006762.0,Q2056440,,1.0,matched_db_api
1298,KIV_ZVN_OLSH,-1049299.0,Olshana,OLSHANA,POP,1765,1765.0,1765.0,1765.0,Kiev,Zvenigorodka,Pale,,Ziv,1765,935.0,49.2164667,31.2114781,"Сагайдачне, Черкаська область, Україна",337567024.0,Q2022694,,1.0,matched_db_api
1299,PRU_OST_ALLN_2,-519859.0,Allenstein,OLSZTYN,first_mention,1764,1764.0,1764.0,1764.0,Prussia,Olsztyn,Prussia,,Shn,,935.0,53.7766839,20.476507,"Olsztyn, województwo warmińsko-mazurskie, Polska",32566103.0,Q82765,אולשטין,1.0,matched_db_api
1300,VLH_DBN_OLYK,-1049331.0,Olyka,OLYKA,jews_present,15MX,1575.0,1550.0,1550.0,Volhynia,Dubno,Pale,תנועה ציונית פעילה,Ziv,15MX,935.0,50.7237994,25.8120572,"Олика, Волинська область, Україна",337517247.0,Q1050383,,1.0,matched_db_api
1301,KVN_NVL_GNSH,-2617231.0,Ganushishki,ONUSKIS (II),jews_arrived,17MX,1775.0,1750.0,1750.0,Kovno,Novoaleksandrovsk,Pale,,Ziv,17MX,937.0,56.1268337,25.5301937,"Onuškis, Juodupės seniūnija, Rokiškio rajono savivaldybė, Panevėžio apskritis, Lietuva",852774159.0,Q16467838,,1.0,matched_refined
1302,VLN_TRK_GNSH,-2617230.0,Ganishushki,ONUSKIS (I),POP,1897,1897.0,1897.0,1897.0,Vilna,Troki,Pale,תנועה ציונית פעילה,Ziv,18EX,937.0,54.4829984,24.587394,"Onuškis, Onuškio seniūnija, Trakų rajono savivaldybė, Vilniaus apskritis, Lietuva",39054412.0,Q5247152,,1.0,matched_refined
1303,VLH_VLD_OPLN,-1049363.0,Opalin,OPALIN,jews_present,16XX,1700.0,1600.0,1650.0,Volhynia,Vladimir-Volynskii,Pale,,Ziv,16EX,937.0,51.2857795,23.7170254,"Вишнівка, Рівненська сільська громада, Ковельський район, Волинська область, Україна",30717827.0,Q4112694,,1.0,matched_nominatim
1304,RDM_OPT_OPTW,-519939.0,Opatów,OPATOW,jews_arrived,15XX,1600.0,1500.0,1550.0,Radom,Opatow,Congress Poland,,Shn,,937.0,50.8017661,21.4238281,"Opatów, powiat opatowski, województwo świętokrzyskie, Polska",31889422.0,Q275694,אפטא,1.0,matched_db_api
1305,KLC_PNC_OPTW,-519946.0,Opatowiec,OPATOWIEC,community_present,1827,1827.0,1827.0,1827.0,Kielce,Dabrowa,Congress Poland,,Shn,,938.0,50.2425871,20.7237798,"Opatowiec, powiat kazimierski, województwo świętokrzyskie, Polska",1933057152.0,Q2091673,,1.0,matched_db_api
1306,PSK_OPC_OPCH,-2974712.0,Opochka,OPOCHKA,jews_arrived,18MX,1875.0,1850.0,1850.0,Pskov,Opochka,Mainland Russia,,Ziv,18MX,938.0,56.71167,28.656818,"Опочка, Опочецкий муниципальный округ, Псковская область, Северо-Западный федеральный округ, 182330, Россия",30964636.0,Q145906,אופוצ'קה,1.0,matched_nominatim
1307,RDM_OPC_OPCZ,-519966.0,Opoczno,OPOCZNO,jews_present,1588,1588.0,1588.0,1588.0,Radom,Opoczno,Congress Poland,,Shn,,938.0,51.3782439,20.2931754,"Opoczno, powiat opoczyński, województwo łódzkie, Polska",31869732.0,Q994271,,1.0,matched_db_api
1308,LBL_PLW_OPL,-519976.0,Opole,OPOLE,jews_arrived,15LX,1600.0,1575.0,1575.0,Lublin,Pulawy,Congress Poland,,Shn,,939.0,51.1341659,21.9863352,"Kolonia Opole, Opole Lubelskie, gmina Opole Lubelskie, powiat opolski, województwo lubelskie, 24-300, Polska",3009714701.0,,,1.0,matched_nominatim
1309,KIV_LPV_ORTV,-1049383.0,Oratov,ORATOV,POP,1765,1765.0,1765.0,1765.0,Kiev,Lipovets,Pale,,Ziv,1765,942.0,49.19472,29.53056,"Оратів, Оратівська селищна громада, Вінницький район, Вінницька область, 22623, Україна",337567855.0,Q2473638,,1.0,matched_nominatim
1310,TRD_BRD_ORKH,-1049405.0,Oriekhov,OREKHOV,jews_present,1881,1881.0,1881.0,1881.0,Taurida,Berdiansk,Pale,,Ziv,18EX,943.0,47.5754426,35.7855471,"Оріхів, Оріхівська міська громада, Пологівський район, Запорізька область, 70500-70504, Україна",337674434.0,Q521105,אורחיב,0.933,matched_nominatim
1311,BSS_ORG_ORGV,-2277051.0,Orgieev,ORHEI,first_mention,15XX,1600.0,1500.0,1550.0,Bessarabia,Orgieev,Pale,,Ziv,15EX,943.0,47.3681328,28.8271393,"Orhei, Moldova",1333215830.0,Q423258,,0.923,matched_nominatim
1312,POD_KMN_ORYN,-1049433.0,Orynin,ORININ,first_mention,1582,1582.0,1582.0,1582.0,Podolia,Kamenets-Podolsk,Pale,,Ziv,1582,943.0,48.7600952,26.3885598,"Оринин, Орининська сільська громада, Кам’янець-Подільський район, Хмельницька область, 32331, Україна",337586695.0,Q4336460,,0.833,matched_nominatim
1313,ORL_ORL_ORL,-2974908.0,Orel,ORIOL,jews_arrived,18MX,1875.0,1850.0,1850.0,Orel,Orel,Mainland Russia,,Ziv,1876,943.0,52.9680171,36.0994994,"Орёл, Орловская область, Центральный федеральный округ, 302028, Россия",1775054.0,Q3118,,1.0,matched_nominatim
1314,GRD_BLS_ORL,-520022.0,Orlia,ORLA (I),first_mention,16EX,1650.0,1600.0,1625.0,Grodno,Bielsk,Pale,,Ziv,1657,944.0,52.7029948,23.3321917,"Orla, powiat bielski, województwo podlaskie, Polska",692601100.0,Q6838269,,1.0,matched_db_api
1315,VLN_LDA_ORL,-1947387.0,Orlia,ORLA (II),first_mention,1657,1657.0,1657.0,1657.0,Vilna,Lida,Pale,,Ziv,1657,944.0,53.508343,24.980995,"Орля, Шчучынскі раён, Гродзенская вобласць, Беларусь",242988552.0,Q11799230,,1.0,matched_db_api
1316,GLC_LWW_ORW,-1049478.0,Orów,OROW,,,,,,Galicia,Drohobycz,Galicia,,Shn,,944.0,49.189083,23.53096,"Орів, Трускавецька міська громада, Дрогобицький район, Львівська область, 82610, Україна",3400189851.0,Q4337007,,1.0,matched_nominatim
1317,MGL_ORS_ORSH,-1947390.0,Orsha,ORSHA,first_mention,15XX,1600.0,1500.0,1550.0,Mogilev,Orsha,Pale,,Ziv,15EX,944.0,54.5107734,30.42944,"Орша, Аршанскі раён, Віцебская вобласць, Беларусь",4230154696.0,Q208609,אורשה,1.0,matched_db_api
1318,PRU_OST_ORTL,-532063.0,Ortelsburg,ORTELSBURG,jews_arrived,1768,1768.0,1768.0,1768.0,Prussia,Szczytno,Prussia,,Shn,,945.0,53.565489,20.991589,"Szczytno, powiat szczycieński, województwo warmińsko-mazurskie, Polska",31570998.0,Q953181,,1.0,matched_db_api
1319,KLS_VLN_OSJK,-520298.0,Osjaków,OSIAKOW,community_founded,17LX,1800.0,1775.0,1775.0,Kalisz,Wielun,Congress Poland,,Shn,,945.0,51.2889752,18.7911041,"Osjaków, powiat wieluński, województwo łódzkie, Polska",31793239.0,Q985766,,1.0,matched_db_api
1320,SDL_GRV_OSCK,-520178.0,Osieck,OSIECK,community_present,18EX,1850.0,1800.0,1825.0,Siedlce,Garwolin,Congress Poland,,Shn,,945.0,51.9662,21.41875,"Osieck, powiat otwocki, województwo mazowieckie, Polska",31869652.0,Q2501167,,1.0,matched_db_api
1321,GLC_CRC_OSK,-520233.0,Osiek,OSIEK (I),community_present,18LX,1900.0,1875.0,1875.0,Galicia,Jaslo,Galicia,,Shn,,945.0,49.6386111,21.2225,"Osiek, Dominikowice, gmina Gorlice, powiat gorlicki, województwo małopolskie, 38-303, Polska",3009733240.0,,,1.0,matched_nominatim
1322,WRS_NSH_OSCN,-520176.0,Osięciny,OSIENCINY,jews_arrived,1700,1700.0,1700.0,1700.0,Warszawa,Nieszawa,Congress Poland,,Shn,,946.0,52.6367249,18.7171758,"Osięciny-Wieś, Osięciny, gmina Osięciny, powiat radziejowski, województwo kujawsko-pomorskie, 88-220, Polska",4562288811.0,,,0.8,matched_nominatim
1323,TRD_BRD_BRDN,-1035337.0,Berdiansk,OSIPENKO,jews_arrived,18EX,1860.0,1800.0,1860.0,Taurida,Berdiansk,Pale,יהודים היו בין מקימי העיירה,Ziv,18EX,946.0,46.755678,36.7887623,"Бердянськ, Бердянська міська громада, Бердянський район, Запорізька область, 71100-71127, Україна",258057686.0,Q33292,ברדיאנסק,1.0,matched_nominatim
1324,MNS_BBR_OSPV,-1947435.0,Osipovich,OSIPOVICHI,jews_arrived,1880,1880.0,1880.0,1880.0,Minsk,Bobruisk,Pale,,Ziv,1880,946.0,53.3084631,28.6382068,"Асіповічы, Асіповіцкі раён, Магілёўская вобласць, Беларусь",2271196833.0,Q742161,,0.947,matched_db_api
1325,GLC_STN_OSLW,-1035311.0,Osław Biały,OSLAW BIALY,,,,,,Galicia,Nadworna,Galicia,,Shn,,946.0,48.495369,24.70104,"Білі Ослави, Делятинська селищна громада, Надвірнянський район, Івано-Франківська область, 78460, Україна",337596606.0,Q4083014,,0.87,matched_nominatim
1326,VLH_RVN_OSV,-1049557.0,Osova,OSOWA WYSZKA,community_founded,1836,1836.0,1836.0,1836.0,Volhynia,Rovno,Pale,מושבה חקלאית יהודית,Ziv,1836,948.0,51.087448,25.97683,"Осова, Костопільська міська громада, Рівненський район, Рівненська область, 35011, Україна",337511917.0,Q4338269,אוסובה,1.0,matched_nominatim
1327,CRN_OST_OSTR,-1049587.0,Oster,OSTER,jews_present,16XX,1700.0,1600.0,1650.0,Chernigov,Oster,Pale,,Ziv,18EX,948.0,50.9508278,30.8782419,"Остер, Остерська міська громада, Чернігівський район, Чернігівська область, 17044, Україна",183139969.0,Q1019815,,1.0,matched_nominatim
1328,PRU_OST_OSTR,-520439.0,Osterode,OSTERODE,jews_arrived,17EX,1750.0,1700.0,1725.0,Prussia,Ostroda,Prussia,,Shn,,949.0,53.7028533,19.9623028,"Ostróda, powiat ostródzki, województwo warmińsko-mazurskie, Polska",31531118.0,Q899751,,1.0,matched_db_api
1329,VLH_OST_OSTR,-1049602.0,Ostrog,OSTROG,jews_arrived,13LX,1400.0,1375.0,1375.0,Volhynia,Ostrog,Pale,"הבונד, ציונים",Ziv,13LX,950.0,50.329021,26.5203627,"Острог, Острозька міська громада, Рівненський район, Рівненська область, 35800-35807, Україна",337524419.0,Q140671,אוסטרוה,1.0,matched_nominatim
1330,LMZ_OSTL_OSTR,-520447.0,Ostrolenka,OSTROLENKA,community_founded,17LX,1800.0,1775.0,1775.0,Lomza,Ostrolenka,Congress Poland,,Ziv,17LX,950.0,53.0843135,21.5668607,"Ostrołęka, województwo mazowieckie, Polska",31573721.0,Q461287,אוסטרולנקה,1.0,matched_db_api
1331,VLH_NVG_OSTR,-1049607.0,Ostropol,OSTROPOL,POP,1765,1765.0,1765.0,1765.0,Volhynia,Novograd-Volynskii,Pale,,Ziv,17EX,951.0,49.807892,27.559225,"Старий Остропіль, Староостропільська сільська громада, Хмельницький район, Хмельницька область, 31146, Україна",337544267.0,Q1012604,,1.0,matched_nominatim
1332,MNS_MNS_OSTR,-1947513.0,Ostroshitskii Gorodok,OSTROSHITSKI GORODOK,jews_arrived,18EX,1850.0,1800.0,1825.0,Minsk,Minsk,Pale,,Ziv,18EX,951.0,54.0663552,27.6987414,"Астрашыцкі Гарадок, Мінскі раён, Мінская вобласць, Беларусь",243017911.0,Q13028169,,1.0,matched_db_api
1333,PSK_OST_OSTR,-2976171.0,Ostrov,OSTROV,jews_arrived,18MX,1875.0,1850.0,1850.0,Pskov,Ostrov,Mainland Russia,,Ziv,18MX,952.0,57.3396909,28.3527709,"городское поселение Остров, Островский район, Псковская область, Россия",59964472.0,,,1.0,matched_db_api
1334,MGL_SNN_OSTR,-1947541.0,Ostrovno,OSTROVNO,jews_arrived,16LX,1700.0,1675.0,1675.0,Mogilev,Sienno,Pale,,Ziv,16LX,952.0,55.1393603,29.8514247,"Астроўна, Бешанковіцкі раён, Віцебская вобласць, Беларусь",243034301.0,Q3646499,,1.0,matched_db_api
1335,SDL_VLD_OSTR,-520581.0,Ostrów,OSTROW,jews_arrived,16LX,1700.0,1675.0,1675.0,Siedlce,Wlodawa,Congress Poland,,Shn,,952.0,51.4969068,22.8560394,"Ostrów Lubelski, powiat lubartowski, województwo lubelskie, Polska",1854937019.0,Q1946017,,1.0,matched_refined
1336,RDM_OPT_OSTR,-520544.0,Ostrowiec,OSTROWIEC,jews_present,15LX,1600.0,1575.0,1575.0,Radom,Opatow,Congress Poland,,Shn,,952.0,51.1930622,21.286404,"Ostrowiec, Podjedlanka, Chwałowice, gmina Iłża, powiat radomski, województwo mazowieckie, 27-103, Polska",12204847860.0,,,1.0,matched_nominatim
1337,LMZ_OST_OSTR,-520582.0,Ostrov,OSTROW-MAZOWIECKA,jews_arrived,17XX,1800.0,1700.0,1750.0,Lomza,Ostrov,Congress Poland,,Ziv,17EX,953.0,52.8000429,21.897638,"Ostrów Mazowiecka, powiat ostrowski, województwo mazowieckie, Polska",31601991.0,Q841352,,1.0,matched_refined
